experiment_id,electrolyte_concentration_m,charging_rate_c,operating_temperature_c,discharge_rate_c,cycle_count,capacity_retention_percent,source
BAT-00289,1.9904,0.7161,2.4054,2.0716,69.7726,40.7754,synthetic_prototype_v1
BAT-00290,1.5391,0.2814,34.1526,1.8825,260.285,51.1,synthetic_prototype_v1
BAT-00291,1.7722,0.2,22.8155,0.7084,246.8364,62.2762,synthetic_prototype_v1
BAT-00292,2.28,1.6656,28.4587,1.0371,337.4151,55.2287,synthetic_prototype_v1
BAT-00293,1.8996,1.4489,34.802,2.9007,141.1293,42.317,synthetic_prototype_v1
BAT-00294,1.0993,0.4739,21.4147,0.7425,176.1891,72.7464,synthetic_prototype_v1
BAT-00295,1.141,0.8733,22.6643,0.3891,438.1107,57.8982,synthetic_prototype_v1
BAT-00296,1.4768,0.3644,28.9332,0.4223,20.8765,85.5215,synthetic_prototype_v1
BAT-00297,1.8188,2.1556,20.8335,0.9178,45.8029,51.9539,synthetic_prototype_v1
BAT-00298,1.8016,2.0248,49.1102,2.2477,204.2269,40.0,synthetic_prototype_v1
BAT-00299,0.7701,1.6861,20.3885,2.0686,225.0408,50.6203,synthetic_prototype_v1
BAT-00300,2.0738,2.479,12.9061,1.8275,397.1386,45.6253,synthetic_prototype_v1
BAT-00301,2.4643,0.6979,12.9417,0.3396,212.4406,51.1875,synthetic_prototype_v1
BAT-00302,1.1019,1.0059,19.2397,0.7468,248.2197,63.4826,synthetic_prototype_v1
BAT-00303,1.7983,1.8823,23.4995,1.7502,272.789,49.8976,synthetic_prototype_v1
BAT-00304,1.4334,1.769,6.8817,2.4128,64.6108,44.6694,synthetic_prototype_v1
BAT-00305,1.0362,1.5561,3.0423,2.7984,106.0372,40.0,synthetic_prototype_v1
BAT-00306,1.3287,1.1048,40.7633,2.9074,318.7909,40.0,synthetic_prototype_v1
BAT-00307,1.9308,0.2792,36.3654,0.2063,296.2274,53.7033,synthetic_prototype_v1
BAT-00308,1.4498,0.5006,45.4021,1.9153,206.8291,40.0,synthetic_prototype_v1
BAT-00309,0.7413,1.8581,9.526,1.1385,244.283,48.1722,synthetic_prototype_v1
BAT-00310,0.8013,1.8759,19.1224,2.6714,469.7658,43.7008,synthetic_prototype_v1
BAT-00311,1.524,0.2917,13.735,0.2,193.6864,64.7283,synthetic_prototype_v1
BAT-00312,1.1687,0.2634,34.6569,1.9791,456.5765,50.3843,synthetic_prototype_v1
BAT-00313,1.8052,1.8514,45.7623,1.1973,499.2762,40.0,synthetic_prototype_v1
BAT-00314,1.4286,0.3416,20.8832,0.6796,230.1898,70.2853,synthetic_prototype_v1
BAT-00315,2.0229,1.1302,15.4859,0.2299,150.4769,61.361,synthetic_prototype_v1
BAT-00316,1.1116,2.9951,34.0483,2.077,355.5761,41.1689,synthetic_prototype_v1
BAT-00317,1.0073,2.5005,8.6913,2.6211,376.0692,42.9927,synthetic_prototype_v1
BAT-00318,1.2638,0.9047,19.4358,1.0362,153.5322,72.8826,synthetic_prototype_v1
BAT-00319,0.985,0.3084,22.8981,2.4377,122.8471,47.0751,synthetic_prototype_v1
BAT-00320,2.2039,0.72,32.5127,0.649,62.1855,56.0909,synthetic_prototype_v1
BAT-00321,1.6798,1.3215,13.6646,0.8725,91.5356,62.0204,synthetic_prototype_v1
BAT-00322,0.786,1.5663,13.2683,2.2837,401.9302,49.7217,synthetic_prototype_v1
BAT-00323,2.1645,1.0149,23.0381,0.4998,276.9423,53.7928,synthetic_prototype_v1
BAT-00324,1.5605,1.1873,19.167,0.8582,134.3439,70.8642,synthetic_prototype_v1
BAT-00325,1.2385,1.5272,45.4989,2.2353,496.1778,40.0,synthetic_prototype_v1
BAT-00326,2.2728,0.7472,4.8606,1.3007,163.085,51.6984,synthetic_prototype_v1
BAT-00327,0.7479,1.1889,20.2224,1.9608,283.6909,51.2406,synthetic_prototype_v1
BAT-00328,1.43,2.4963,35.3389,1.4554,450.0965,43.0937,synthetic_prototype_v1
BAT-00329,2.305,0.7987,13.2975,0.7408,39.6764,56.6736,synthetic_prototype_v1
BAT-00330,2.2502,0.2652,15.9432,0.5957,451.5102,50.1845,synthetic_prototype_v1
BAT-00331,0.508,2.0448,38.0034,0.6326,311.9315,46.3635,synthetic_prototype_v1
BAT-00332,1.0618,1.4273,49.4885,1.3448,489.1844,40.0,synthetic_prototype_v1
BAT-00333,1.2332,0.4146,17.578,1.1361,305.4167,60.9301,synthetic_prototype_v1
BAT-00334,1.1859,0.5435,29.5172,0.9558,110.0326,66.9673,synthetic_prototype_v1
BAT-00335,0.8912,0.7649,28.8317,0.3248,179.6732,64.5451,synthetic_prototype_v1
BAT-00336,1.5303,1.4522,11.1032,0.8285,428.0208,53.2334,synthetic_prototype_v1
BAT-00337,2.0486,1.0973,33.1134,2.1268,132.0706,51.6629,synthetic_prototype_v1
BAT-00338,1.4171,0.6247,39.9733,0.8986,346.3079,54.3961,synthetic_prototype_v1
BAT-00339,2.1331,2.0504,8.9123,1.816,351.9554,50.5107,synthetic_prototype_v1
BAT-00340,2.1365,1.0929,27.4705,2.5297,39.2129,46.5423,synthetic_prototype_v1
BAT-00341,1.7579,1.4136,8.8667,1.6693,144.256,53.0765,synthetic_prototype_v1
BAT-00342,1.3733,2.0178,21.7845,2.5969,398.2666,44.716,synthetic_prototype_v1
BAT-00343,2.3191,2.6276,35.3913,2.2248,231.0318,41.1691,synthetic_prototype_v1
BAT-00344,0.6383,0.726,13.4039,0.3296,360.3957,51.7,synthetic_prototype_v1
BAT-00345,2.291,0.7864,27.3408,2.7288,168.1607,40.2066,synthetic_prototype_v1
BAT-00346,1.178,1.8875,27.5064,0.5704,27.1227,56.1691,synthetic_prototype_v1
BAT-00347,1.3358,0.346,10.0977,0.2,86.4888,62.3792,synthetic_prototype_v1
BAT-00348,0.7402,2.2852,4.7949,2.029,44.4991,42.6833,synthetic_prototype_v1
BAT-00349,1.3723,2.1885,26.6265,2.0249,197.246,48.8445,synthetic_prototype_v1
BAT-00350,1.2882,0.2,17.2562,0.8662,213.4494,64.7558,synthetic_prototype_v1
BAT-00351,0.6039,2.9476,33.1619,0.3823,260.1301,40.0,synthetic_prototype_v1
BAT-00352,1.5322,0.8245,2.2968,0.9412,397.1229,40.0,synthetic_prototype_v1
BAT-00353,1.2566,0.5178,5.291,2.8934,39.6094,43.0879,synthetic_prototype_v1
BAT-00354,1.6818,0.9617,17.8905,1.944,86.965,56.8673,synthetic_prototype_v1
BAT-00355,0.7623,1.1005,7.7362,0.8351,447.8582,50.0671,synthetic_prototype_v1
BAT-00356,1.4508,0.2702,21.0352,0.6208,177.1548,72.5117,synthetic_prototype_v1
BAT-00357,0.6343,2.061,15.5779,0.2538,332.0798,48.8595,synthetic_prototype_v1
BAT-00358,1.4444,0.465,24.0752,0.7567,31.6302,90.3639,synthetic_prototype_v1
BAT-00359,0.7877,0.4919,36.9972,2.3166,391.1817,49.4268,synthetic_prototype_v1
BAT-00360,1.7633,1.8576,2.4467,0.3772,374.0901,42.2854,synthetic_prototype_v1
BAT-00361,2.0728,0.5221,36.9893,0.5831,36.7362,55.7181,synthetic_prototype_v1
BAT-00362,0.6213,1.3899,40.9471,1.5985,263.0402,48.149,synthetic_prototype_v1
BAT-00363,2.3376,1.0812,34.7192,1.3634,415.5441,49.5833,synthetic_prototype_v1
BAT-00364,1.4178,1.3044,30.1044,0.7512,268.2753,60.34,synthetic_prototype_v1
BAT-00365,1.4588,0.3615,17.2556,0.3641,47.3493,82.7681,synthetic_prototype_v1
BAT-00366,0.5353,0.9718,39.2603,2.5155,104.8098,44.295,synthetic_prototype_v1
BAT-00367,1.1414,1.6649,8.0232,0.8233,138.8752,53.2938,synthetic_prototype_v1
BAT-00368,0.84,2.6304,39.4826,2.8851,171.3492,40.0,synthetic_prototype_v1
BAT-00369,2.391,2.4957,28.7677,1.2683,329.3186,43.0293,synthetic_prototype_v1
BAT-00370,0.7923,1.0347,17.9509,0.7221,153.0293,61.4961,synthetic_prototype_v1
BAT-00371,0.7832,2.5156,34.003,2.5296,469.2473,42.1631,synthetic_prototype_v1
BAT-00372,1.6649,1.3786,8.5268,1.2107,214.6244,53.1616,synthetic_prototype_v1
BAT-00373,1.4029,0.388,29.4157,0.901,183.7181,69.0501,synthetic_prototype_v1
BAT-00374,2.1438,0.6733,21.4771,0.3946,73.1232,63.8752,synthetic_prototype_v1
BAT-00375,0.5618,2.5522,15.4485,2.4844,50.7425,40.5926,synthetic_prototype_v1
BAT-00376,0.6328,2.4419,15.2673,2.7783,48.6853,41.202,synthetic_prototype_v1
BAT-00377,1.3385,0.2198,11.0051,1.7038,372.5303,54.678,synthetic_prototype_v1
BAT-00378,1.0818,0.653,7.2669,1.9836,288.7776,48.425,synthetic_prototype_v1
BAT-00379,1.4131,0.506,32.9643,1.2804,125.5402,61.3476,synthetic_prototype_v1
BAT-00380,1.6324,0.486,30.2744,0.7043,174.2847,61.9628,synthetic_prototype_v1
BAT-00381,1.3503,0.4244,22.5779,0.7003,167.1289,75.838,synthetic_prototype_v1
BAT-00382,0.7618,0.9,0.8413,2.3747,428.9155,40.4333,synthetic_prototype_v1
BAT-00383,1.0926,0.3949,37.9128,0.8712,469.643,51.8741,synthetic_prototype_v1
BAT-00384,1.2076,1.0865,23.8098,0.3631,51.0764,79.0294,synthetic_prototype_v1
BAT-00385,1.9936,2.8179,22.7765,2.0652,78.0629,41.8767,synthetic_prototype_v1
BAT-00386,1.7877,1.5799,48.1347,2.1639,73.6736,40.0263,synthetic_prototype_v1
BAT-00387,1.6,0.2,24.3723,0.2709,143.2173,74.2766,synthetic_prototype_v1
BAT-00388,1.1567,0.6509,21.4712,2.1894,27.0095,52.36,synthetic_prototype_v1
BAT-00389,2.3413,2.442,36.4017,0.8471,133.3333,44.0668,synthetic_prototype_v1
BAT-00390,1.3933,0.2276,21.5779,0.4688,181.1337,70.4584,synthetic_prototype_v1
BAT-00391,1.8962,0.9109,21.0367,2.7869,163.3168,41.0843,synthetic_prototype_v1
BAT-00392,1.7896,1.8808,46.4264,2.1779,23.1038,40.9037,synthetic_prototype_v1
BAT-00393,1.2543,0.5582,25.1824,0.6984,152.5993,73.9209,synthetic_prototype_v1
BAT-00394,1.2108,0.8108,23.1287,0.6062,136.4615,76.1662,synthetic_prototype_v1
BAT-00395,1.2918,0.9442,27.9709,0.4299,123.0337,72.9387,synthetic_prototype_v1
BAT-00396,1.2367,0.5443,11.1871,1.6638,267.57,55.1385,synthetic_prototype_v1
BAT-00397,1.3708,0.2701,19.1214,0.2,21.9171,87.9571,synthetic_prototype_v1
BAT-00398,1.9647,0.257,32.117,0.8973,234.7324,53.7512,synthetic_prototype_v1
BAT-00399,1.8652,1.8675,22.7231,2.8426,320.3449,43.3731,synthetic_prototype_v1
BAT-00400,1.8608,1.0538,23.4723,2.5678,436.1805,44.9174,synthetic_prototype_v1
BAT-00401,1.0709,0.6404,21.4658,0.276,67.1827,77.4697,synthetic_prototype_v1
BAT-00402,0.9377,1.0384,40.2247,0.8689,17.8118,57.4508,synthetic_prototype_v1
BAT-00403,2.3514,0.9697,36.1986,2.4197,215.6719,48.1808,synthetic_prototype_v1
BAT-00404,1.5179,1.8768,40.9249,0.4526,363.3166,49.5472,synthetic_prototype_v1
BAT-00405,0.5805,1.0976,9.7747,2.3722,409.5724,43.3542,synthetic_prototype_v1
BAT-00406,0.5357,1.2408,47.1974,0.4338,278.4134,41.9275,synthetic_prototype_v1
BAT-00407,0.8292,2.3115,32.5106,2.3838,410.8035,42.0978,synthetic_prototype_v1
BAT-00408,1.0937,2.661,44.0028,0.2418,289.0267,40.0,synthetic_prototype_v1
BAT-00409,0.6999,2.2896,18.8735,1.4182,108.708,47.7906,synthetic_prototype_v1
BAT-00410,1.7436,0.3604,37.1925,0.6985,266.4408,57.0875,synthetic_prototype_v1
BAT-00411,1.7454,2.4509,41.9894,2.679,175.0853,40.0,synthetic_prototype_v1
BAT-00412,1.82,1.4074,19.1355,0.9409,423.4545,54.3712,synthetic_prototype_v1
BAT-00413,2.3658,2.3122,7.6347,1.3357,70.2912,47.3924,synthetic_prototype_v1
BAT-00414,1.7685,1.5818,48.4456,2.3655,187.2148,41.4895,synthetic_prototype_v1
BAT-00415,0.6795,2.0255,32.0907,2.9924,240.3232,40.0,synthetic_prototype_v1
BAT-00416,1.8314,1.0202,2.3562,1.4002,200.5469,40.8579,synthetic_prototype_v1
BAT-00417,0.6028,2.4282,7.546,1.4243,397.0214,44.419,synthetic_prototype_v1
BAT-00418,1.5724,2.403,41.1646,2.1208,194.5838,43.0836,synthetic_prototype_v1
BAT-00419,1.4664,0.2856,21.2552,0.5421,42.6765,88.1812,synthetic_prototype_v1
BAT-00420,1.9994,0.3893,28.6952,2.8945,170.4341,40.9279,synthetic_prototype_v1
BAT-00421,0.6779,2.0357,5.6185,1.3677,209.051,49.729,synthetic_prototype_v1
BAT-00422,2.1012,2.8589,33.0329,0.8767,71.8313,41.7253,synthetic_prototype_v1
BAT-00423,1.6104,0.816,40.8695,2.2427,41.2304,45.0471,synthetic_prototype_v1
BAT-00424,1.5018,0.8469,28.3418,0.5654,167.6011,69.5272,synthetic_prototype_v1
BAT-00425,2.2798,2.2321,19.0331,1.5006,263.393,51.0194,synthetic_prototype_v1
BAT-00426,1.8045,1.1154,31.9703,1.2507,276.4962,54.4491,synthetic_prototype_v1
BAT-00427,0.8426,2.3747,3.2174,1.6576,139.9492,46.4015,synthetic_prototype_v1
BAT-00428,0.6196,1.106,40.1675,0.9238,96.2144,50.9992,synthetic_prototype_v1
BAT-00429,2.3973,1.1624,13.3303,2.4057,200.023,49.9299,synthetic_prototype_v1
BAT-00430,1.3455,0.3118,15.7099,1.7699,357.8184,54.9392,synthetic_prototype_v1
BAT-00431,1.6328,0.2436,8.0544,2.6462,425.9281,47.3052,synthetic_prototype_v1
BAT-00432,1.0134,0.9719,21.2901,0.4948,146.5096,67.3136,synthetic_prototype_v1
BAT-00433,2.1549,1.946,38.5804,1.5248,139.9728,49.3519,synthetic_prototype_v1
BAT-00434,0.5947,2.6196,25.7131,1.0705,344.8317,42.0294,synthetic_prototype_v1
BAT-00435,2.2428,0.5903,37.8807,1.587,179.3009,53.8892,synthetic_prototype_v1
BAT-00436,1.3734,1.5084,24.5199,2.1438,135.047,53.3982,synthetic_prototype_v1
BAT-00437,0.8954,0.3894,23.4403,0.24,193.5699,63.1663,synthetic_prototype_v1
BAT-00438,2.1095,2.6685,32.6532,0.9747,27.5998,40.5222,synthetic_prototype_v1
BAT-00439,0.5465,1.264,1.8667,1.3299,409.7852,41.9966,synthetic_prototype_v1
BAT-00440,1.1664,0.392,7.8853,0.5416,174.4276,57.5063,synthetic_prototype_v1
BAT-00441,1.1319,1.184,9.4473,2.9239,239.9782,40.0,synthetic_prototype_v1
BAT-00442,1.5678,0.7647,11.9964,0.2036,75.4142,65.4025,synthetic_prototype_v1
BAT-00443,2.3868,0.3204,5.5808,0.5057,499.0173,50.4467,synthetic_prototype_v1
BAT-00444,1.1893,0.4916,22.6513,2.6827,63.0677,43.1447,synthetic_prototype_v1
BAT-00445,2.4418,1.2378,20.076,0.8055,226.3389,55.6577,synthetic_prototype_v1
BAT-00446,0.7539,1.7824,49.2648,0.2178,248.236,42.3965,synthetic_prototype_v1
BAT-00447,0.6655,1.8108,13.8565,1.944,478.8602,48.323,synthetic_prototype_v1
BAT-00448,1.4768,0.4926,14.9071,0.5987,140.806,73.4426,synthetic_prototype_v1
BAT-00449,1.6314,0.8051,24.9859,0.4456,73.3033,78.5179,synthetic_prototype_v1
BAT-00450,0.7795,1.7899,29.5744,1.8861,342.012,54.9529,synthetic_prototype_v1
BAT-00451,1.0694,1.3492,39.8074,0.557,154.5288,51.6167,synthetic_prototype_v1
BAT-00452,1.7433,0.7014,18.788,0.4727,218.4483,67.2908,synthetic_prototype_v1
BAT-00453,1.1556,0.8002,45.6916,0.703,495.1122,41.3258,synthetic_prototype_v1
BAT-00454,2.0316,0.9017,23.149,1.0341,153.1,60.8882,synthetic_prototype_v1
BAT-00455,2.03,0.8887,44.2831,1.5999,355.4541,40.0,synthetic_prototype_v1
BAT-00456,1.6152,1.9519,4.6314,0.2547,203.5566,46.2053,synthetic_prototype_v1
BAT-00457,1.8484,1.5909,13.5432,0.5383,264.1688,51.9437,synthetic_prototype_v1
BAT-00458,2.4896,2.0312,17.7456,1.1396,132.6231,49.3478,synthetic_prototype_v1
BAT-00459,1.4008,0.5601,29.7069,0.5909,65.16,78.2286,synthetic_prototype_v1
BAT-00460,1.447,1.2096,14.9061,1.8724,129.1384,53.8024,synthetic_prototype_v1
BAT-00461,2.0542,0.3031,20.3766,0.9565,69.5652,63.9179,synthetic_prototype_v1
BAT-00462,1.5582,0.6939,19.1038,0.9147,58.9291,81.9487,synthetic_prototype_v1
BAT-00463,1.275,0.2,22.5607,0.4442,35.7653,88.4212,synthetic_prototype_v1
BAT-00464,1.0721,0.7156,5.2802,2.5611,340.0338,43.9438,synthetic_prototype_v1
BAT-00465,1.6033,0.2862,6.9749,0.6449,198.5319,57.6318,synthetic_prototype_v1
BAT-00466,2.3524,1.6793,35.334,0.2419,404.7095,46.812,synthetic_prototype_v1
BAT-00467,1.7382,0.2284,37.7848,0.2632,218.4444,53.2806,synthetic_prototype_v1
BAT-00468,1.0147,1.3125,42.0171,0.4634,457.7562,43.0751,synthetic_prototype_v1
BAT-00469,1.0159,0.5528,21.298,0.9863,180.4251,68.5026,synthetic_prototype_v1
BAT-00470,1.9795,0.6491,46.5857,1.4674,494.8759,40.936,synthetic_prototype_v1
BAT-00471,0.9154,1.059,34.9274,0.4214,408.3439,54.1966,synthetic_prototype_v1
BAT-00472,0.8762,1.8711,45.8193,0.8313,164.8213,40.0,synthetic_prototype_v1
BAT-00473,2.235,1.4077,28.7231,2.3037,227.7694,47.4221,synthetic_prototype_v1
BAT-00474,1.7047,0.9634,20.2667,1.1237,105.6095,69.886,synthetic_prototype_v1
BAT-00475,0.7092,2.3037,16.6208,0.4125,40.3707,45.8279,synthetic_prototype_v1
BAT-00476,2.4835,0.4823,42.862,0.6546,72.9955,40.303,synthetic_prototype_v1
BAT-00477,2.124,0.69,27.7856,2.3959,411.4642,45.6658,synthetic_prototype_v1
BAT-00478,1.8051,0.5427,8.8424,1.8136,201.09,53.2938,synthetic_prototype_v1
BAT-00479,1.7405,1.1522,25.9153,0.6857,28.2692,76.2329,synthetic_prototype_v1
BAT-00480,1.9462,0.5738,18.7045,1.7586,411.6772,52.2003,synthetic_prototype_v1
BAT-00481,1.3081,0.7897,12.2811,0.8387,75.4806,69.9813,synthetic_prototype_v1
BAT-00482,2.2023,0.2028,49.9432,2.9694,219.8239,40.0,synthetic_prototype_v1
BAT-00483,1.581,2.1702,44.1766,0.5165,497.7352,41.9807,synthetic_prototype_v1
BAT-00484,1.4128,1.0817,0.1436,1.1341,394.375,41.6004,synthetic_prototype_v1
BAT-00485,1.2024,0.7548,18.3041,0.4787,195.3088,70.3507,synthetic_prototype_v1
BAT-00486,1.6043,2.9879,23.2343,2.1521,471.0089,40.0,synthetic_prototype_v1
BAT-00487,1.4843,0.8943,33.5182,0.8753,465.6039,53.6262,synthetic_prototype_v1
BAT-00488,1.4904,0.3784,28.5473,0.4625,35.2886,81.5975,synthetic_prototype_v1
BAT-00489,1.785,1.3762,12.745,2.8084,425.0858,42.4845,synthetic_prototype_v1
BAT-00490,1.1444,2.6593,36.3574,1.052,21.9636,45.6043,synthetic_prototype_v1
BAT-00491,1.3063,0.7314,21.6875,2.861,444.3962,40.0,synthetic_prototype_v1
BAT-00492,0.5215,2.2198,7.7951,0.7956,200.6248,46.523,synthetic_prototype_v1
BAT-00493,0.8443,0.2,31.7332,0.8904,89.113,63.2875,synthetic_prototype_v1
BAT-00494,1.3924,0.2931,24.2962,0.426,145.3551,74.9412,synthetic_prototype_v1
BAT-00495,1.6605,0.9952,38.6806,0.5372,264.1135,49.5994,synthetic_prototype_v1
BAT-00496,1.5424,0.6394,13.4131,0.7953,133.7302,71.3154,synthetic_prototype_v1
BAT-00497,0.9817,2.185,11.3421,0.3762,45.1044,51.0583,synthetic_prototype_v1
BAT-00498,1.5292,1.8695,21.2933,0.2405,77.2174,57.7823,synthetic_prototype_v1
BAT-00499,1.9164,0.6932,18.2772,0.52,93.4019,69.2703,synthetic_prototype_v1
BAT-00500,1.4911,0.9517,21.7527,0.8497,36.4646,86.6986,synthetic_prototype_v1
BAT-00501,1.811,2.4843,1.8603,0.6126,141.2179,40.0,synthetic_prototype_v1
BAT-00502,1.7621,1.941,6.158,2.8153,135.3415,40.2078,synthetic_prototype_v1
BAT-00503,1.6349,1.1511,4.6673,1.0221,91.6119,53.5016,synthetic_prototype_v1
BAT-00504,1.0329,2.784,39.2983,1.8824,326.3229,40.8737,synthetic_prototype_v1
BAT-00505,1.6005,1.3968,42.7042,1.2596,78.5748,43.3303,synthetic_prototype_v1
BAT-00506,2.1054,1.3657,33.661,2.6968,125.9255,45.2194,synthetic_prototype_v1
BAT-00507,2.1888,0.4163,26.0076,1.206,167.7721,54.0222,synthetic_prototype_v1
BAT-00508,2.0936,0.4249,29.1531,0.6041,129.3536,60.023,synthetic_prototype_v1
BAT-00509,2.3719,1.1684,1.2908,2.3672,50.0366,40.0,synthetic_prototype_v1
BAT-00510,1.411,0.5591,18.8438,0.5399,32.5102,91.3489,synthetic_prototype_v1
BAT-00511,2.0784,0.6618,20.8239,0.2,109.4579,63.0353,synthetic_prototype_v1
BAT-00512,0.9166,1.0962,28.6752,0.6395,29.6926,68.2566,synthetic_prototype_v1
BAT-00513,0.8009,1.1694,7.7798,0.8827,362.5719,52.2954,synthetic_prototype_v1
BAT-00514,1.971,0.2215,25.4313,0.6713,64.74,66.9979,synthetic_prototype_v1
BAT-00515,0.8079,2.6293,7.8387,1.2319,142.9355,42.3463,synthetic_prototype_v1
BAT-00516,1.0383,1.7017,11.3871,1.8538,472.3812,47.4055,synthetic_prototype_v1
BAT-00517,2.1853,0.5485,30.5436,0.6432,356.2875,51.4876,synthetic_prototype_v1
BAT-00518,0.7796,0.4966,21.3317,2.5564,204.067,44.6327,synthetic_prototype_v1
BAT-00519,1.0872,1.522,28.867,2.015,247.1477,54.2188,synthetic_prototype_v1
BAT-00520,1.1673,1.8068,9.7051,0.7668,402.3543,49.9791,synthetic_prototype_v1
BAT-00521,2.0147,0.2715,41.9156,1.2111,76.0067,45.4154,synthetic_prototype_v1
BAT-00522,1.3507,0.3613,9.7754,0.5455,184.1528,64.2385,synthetic_prototype_v1
BAT-00523,1.269,0.8795,12.4668,2.8104,487.6938,42.554,synthetic_prototype_v1
BAT-00524,1.382,0.5859,13.9858,0.8129,139.1777,72.7486,synthetic_prototype_v1
BAT-00525,2.3385,1.3422,0.9847,1.0746,124.088,40.0,synthetic_prototype_v1
BAT-00526,0.5945,1.0602,27.723,0.3249,303.7468,51.5581,synthetic_prototype_v1
BAT-00527,1.6354,1.3309,23.4326,0.373,109.0924,68.1174,synthetic_prototype_v1
BAT-00528,1.9669,1.045,46.3294,1.0271,385.0197,40.8583,synthetic_prototype_v1
BAT-00529,1.4141,0.6064,14.2386,1.156,185.4175,61.5754,synthetic_prototype_v1
BAT-00530,0.5832,0.6702,7.2636,2.5675,449.0899,43.0217,synthetic_prototype_v1
BAT-00531,1.4124,0.3638,25.3081,0.6184,20.4574,91.57,synthetic_prototype_v1
BAT-00532,1.1427,0.3407,13.3196,0.2766,132.1254,62.3791,synthetic_prototype_v1
BAT-00533,2.3196,1.4965,36.5582,0.2387,107.9941,50.9885,synthetic_prototype_v1
BAT-00534,0.8614,2.8353,34.9148,2.6099,261.4792,42.3803,synthetic_prototype_v1
BAT-00535,2.1019,1.2584,15.1829,2.0356,222.3762,49.5206,synthetic_prototype_v1
BAT-00536,1.238,1.2197,32.4742,1.7249,15.9597,60.2135,synthetic_prototype_v1
BAT-00537,0.8032,0.3028,12.044,0.6974,150.2046,53.7064,synthetic_prototype_v1
BAT-00538,2.2608,1.9361,7.8206,1.7991,444.7338,50.102,synthetic_prototype_v1
BAT-00539,1.6247,0.2754,29.9512,0.7584,44.6721,73.0006,synthetic_prototype_v1
BAT-00540,1.3447,0.4853,21.4811,0.4711,208.181,72.6912,synthetic_prototype_v1
BAT-00541,2.3263,0.3828,16.0889,2.8512,126.638,40.0,synthetic_prototype_v1
BAT-00542,2.4024,1.7369,14.7311,1.3571,77.2008,48.0041,synthetic_prototype_v1
BAT-00543,1.9895,0.4308,40.0124,2.908,11.9317,44.176,synthetic_prototype_v1
BAT-00544,2.0005,1.5756,10.2237,0.4189,43.3233,54.4257,synthetic_prototype_v1
BAT-00545,0.7878,1.8684,7.3269,0.2727,397.8706,48.7895,synthetic_prototype_v1
BAT-00546,1.105,1.7698,5.6716,2.6524,349.5212,41.7802,synthetic_prototype_v1
BAT-00547,1.5369,0.5121,21.4095,0.8344,36.3077,88.3746,synthetic_prototype_v1
BAT-00548,1.5118,0.6256,32.3751,0.7544,97.3473,68.213,synthetic_prototype_v1
BAT-00549,0.6978,1.9081,30.3486,0.2989,280.2878,52.1349,synthetic_prototype_v1
BAT-00550,1.8413,0.7527,19.339,0.8006,221.8032,62.3973,synthetic_prototype_v1
BAT-00551,1.1803,0.878,13.8945,0.7832,161.2118,63.2167,synthetic_prototype_v1
BAT-00552,1.7693,1.9047,37.7216,2.792,174.3368,45.64,synthetic_prototype_v1
BAT-00553,0.7357,2.7105,46.8656,2.2961,444.2185,41.0631,synthetic_prototype_v1
BAT-00554,2.0895,1.3912,43.1746,1.1676,431.3285,41.9799,synthetic_prototype_v1
BAT-00555,0.8861,1.4527,18.778,1.2207,404.5947,53.7864,synthetic_prototype_v1
BAT-00556,1.203,0.4332,26.7117,0.7191,228.4396,66.3879,synthetic_prototype_v1
BAT-00557,2.2563,1.5936,25.2828,1.0839,187.0419,50.3621,synthetic_prototype_v1
BAT-00558,0.7455,2.2715,48.9185,0.463,311.9926,44.4828,synthetic_prototype_v1
BAT-00559,1.1616,0.282,23.6843,0.5397,68.2574,80.4742,synthetic_prototype_v1
BAT-00560,1.8054,2.1869,20.1524,1.264,387.7614,46.733,synthetic_prototype_v1
BAT-00561,2.0223,1.9198,2.6044,2.3869,393.1961,41.6646,synthetic_prototype_v1
BAT-00562,1.76,1.9795,28.1352,1.2441,365.0694,51.3324,synthetic_prototype_v1
BAT-00563,0.7033,0.5552,37.2943,0.4857,492.9743,51.4399,synthetic_prototype_v1
BAT-00564,0.7314,1.1276,34.6549,1.3391,248.6146,51.0385,synthetic_prototype_v1
BAT-00565,1.5174,1.0088,24.428,0.3745,101.9158,77.3813,synthetic_prototype_v1
BAT-00566,1.259,0.3626,15.8817,0.8817,240.0373,64.9361,synthetic_prototype_v1
BAT-00567,0.8736,0.8155,24.9386,0.4511,131.9051,66.3091,synthetic_prototype_v1
BAT-00568,1.1005,1.3586,0.3391,2.9669,213.061,41.6748,synthetic_prototype_v1
BAT-00569,0.8861,0.6186,48.1829,1.5136,98.1685,41.8902,synthetic_prototype_v1
BAT-00570,1.3371,1.0911,31.694,2.5139,169.7188,43.572,synthetic_prototype_v1
BAT-00571,1.9921,0.3969,35.3374,1.1936,264.6596,53.503,synthetic_prototype_v1
BAT-00572,1.7339,0.7556,26.5949,0.3214,35.8519,80.0419,synthetic_prototype_v1
BAT-00573,1.7832,0.4041,29.9496,0.2,186.069,62.6695,synthetic_prototype_v1
BAT-00574,0.8066,2.5705,21.6867,0.3554,403.0955,46.6949,synthetic_prototype_v1
BAT-00575,0.5847,2.6824,44.1691,1.305,231.798,40.0,synthetic_prototype_v1
BAT-00576,1.3058,2.5405,29.0902,0.7913,187.5137,44.9408,synthetic_prototype_v1
